rho,rho_neg,rho_pos,tpr_b_target,fpr_b_target,tpr_a_target,fpr_a_target,comp,n_samples,replicates,thr_a,thr_b,mu_a,mu_b,tpr_a,tpr_a_std,fpr_a,fpr_a_std,tpr_b,tpr_b_std,fpr_b,fpr_b_std,tpr_comp,tpr_comp_std,fpr_comp,fpr_comp_std,j_a,j_a_std,j_b,j_b_std,j_comp,j_comp_std,cc_max,cc_max_std,delta_add,delta_add_std,rho_score_neg_hat,rho_score_neg_hat_std,rho_score_pos_hat,rho_score_pos_hat_std,rho_dec_neg_hat,rho_dec_neg_hat_std,rho_dec_pos_hat,rho_dec_pos_hat_std
-0.6,-0.6,-0.6,0.6,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.820176,0.0015585506087387618,0.079924,0.0016116078927580408,0.601024,0.001997167994936814,0.08058,0.0009281163720137696,0.437188,0.0014759810296883901,6.8e-05,3.346640106136302e-05,0.740252,0.0028910759242883935,0.520444,0.001991652580145407,0.43712,0.0015081114017207202,0.5905082842860221,0.002952447596923184,-0.4383208436,0.0016549571812712472,-0.598614268681977,0.00123249852879374,-0.6005453763886139,0.0038455692413800883,-0.08632664280147459,0.0015129656680544622,-0.2964764716750721,0.004450688816224624
-0.6,-0.6,-0.6,0.6375,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7568559052447887,0.819072,0.0013733608411484427,0.0805,0.000978570385818004,0.637776,0.0018290653350823735,0.079992,0.001607955223257165,0.47001600000000004,0.002934089296527982,0.0001,1.414213562373095e-05,0.738572,0.001846542715454976,0.5577840000000001,0.001965929805461027,0.469916,0.0029430392454060303,0.6362482775626265,0.0034021863514518114,-0.41447772039999997,0.002402049226856733,-0.5990856503032218,0.003943787004158874,-0.6006780841147801,0.002812592154367034,-0.08588447153759506,0.0010498908462487828,-0.2830297429509862,0.004795057220271544
-0.6,-0.6,-0.6,0.675,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.820748,0.0018711814449700085,0.07902,0.0008677557259966677,0.673504,0.0018377377397223958,0.080264,0.0010482747731391808,0.50444,0.0008023714850366914,9.2e-05,4.147288270665544e-05,0.7417279999999999,0.0014930907541070584,0.59324,0.002160370338622564,0.504348,0.0008291682579549411,0.6799663852870237,0.002051511143226401,-0.39059882455999995,0.000873378137374418,-0.5992971103367044,0.0024633967507002785,-0.6003291471919752,0.002035599606582666,-0.08527275436333193,0.0011913575543082448,-0.26873874907080764,0.0020917491232532322
-0.6,-0.6,-0.6,0.7125,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.965774592184716,0.81982,0.0013738267721950797,0.080288,0.0008710453489916583,0.7123200000000001,0.002859265639985195,0.078484,0.0007650359468678608,0.5400879999999999,0.0027030945229495765,6.400000000000001e-05,4.33589667773576e-05,0.739532,0.001974467016690794,0.633836,0.00341857865201314,0.5400240000000001,0.0027136469925176385,0.7302273165372335,0.003963986625205446,-0.36460397184,0.0019962258141493633,-0.5996250804995997,0.0033000381480746024,-0.5996986467151696,0.002524391930081131,-0.08534852003050517,0.0009543126955941143,-0.2522431388874596,0.003313359998788725
-0.6,-0.6,-0.6,0.75,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.8189160000000001,0.002477999192897386,0.080808,0.0006827298147876639,0.7511559999999999,0.0019781000985794684,0.079876,0.0008970395754926302,0.576068,0.0012293575557989712,9.2e-05,2.6832815729997476e-05,0.7381079999999999,0.0027994142244405595,0.67128,0.002544680726535285,0.575976,0.0012189667755931643,0.7803472524131994,0.0024463586355078838,-0.33793954887999994,0.0008794636865638996,-0.6005514859037187,0.002276475414591974,-0.5994887355623798,0.0029624571984780412,-0.08611418317168125,0.0004841062926647089,-0.23463068166532927,0.0013420827147515148
-0.6,-0.6,-0.6,0.7875,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.202848406434871,0.8199960000000001,0.0006317277894789773,0.079276,0.0010418637146959284,0.787568,0.0019288131065502646,0.07936399999999999,0.0016197777625341085,0.611696,0.0022548348054791073,0.000108,7.155417527999328e-05,0.7407199999999999,0.001385857135494132,0.7082040000000001,0.001611235550749793,0.611588,0.0022828315750400867,0.8256647322901458,0.0016120463149907806,-0.31275371376,0.0016364069061994206,-0.5983589751508958,0.0018631176086843487,-0.5992983199653668,0.0027818668320611756,-0.08466998064839235,0.000905645215125223,-0.21703970453856783,0.0018792472004423109
-0.6,-0.6,-0.6,0.825,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.8198719999999999,0.0021269978843431307,0.08064,0.0014900335566691125,0.824848,0.0012190652156468078,0.07922799999999999,0.001983864914756045,0.64768,0.00215248693375823,0.00010400000000000001,2.6076809620810595e-05,0.739232,0.0019801818098346643,0.74562,0.0029420740983190762,0.647576,0.0021370259708295173,0.8685105624790406,0.0021813852141969303,-0.28608860408,0.0012849264586609797,-0.6005461830380339,0.0031833016263971728,-0.6001810772463746,0.00245144125802492,-0.08544886788676173,0.001518429797035262,-0.19573700179764292,0.0016100988978359997
-0.6,-0.6,-0.6,0.8625,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.496691927743801,0.8204,0.0014427751037497118,0.080176,0.0006501384467942187,0.8620599999999999,0.001666433316997721,0.079596,0.0007442311468891925,0.6841200000000001,0.0031615502526450615,9.6e-05,5.366563145999496e-05,0.740224,0.00199014572330771,0.782464,0.0017314387081268645,0.684024,0.0031839095464538357,0.8741895547239489,0.002611468233473065,-0.2594630468,0.0023963991952613978,-0.6000904805171585,0.0021265915437405857,-0.6015966858219911,0.0027641831999915497,-0.08551367440100086,0.0011068834988510773,-0.174614503308333,0.0035336676204072823
-0.6,-0.6,-0.6,0.9,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.820708,0.0008753970527709236,0.08012,0.0011489125293076073,0.8996359999999999,0.0007659503900384184,0.08110799999999999,0.001504167543859394,0.7213399999999999,0.0011403508232118696,9.6e-05,4.33589667773576e-05,0.7405880000000001,0.0006165387254665975,0.8185279999999999,0.0013436963942796134,0.7212440000000001,0.0011532909433442998,0.8811494483418884,0.001980649952483176,-0.23167989008000006,0.0012711359184942436,-0.6005773115205397,0.0018865363499839304,-0.5985140402660447,0.0029276605265860594,-0.08638559200160113,0.0012072607957671305,-0.14747340978809403,0.0006885516055986607
-0.48,-0.48,-0.48,0.6,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.819824,0.0013227547013713445,0.07932399999999999,0.0005169912958648365,0.599796,0.0013657525398109366,0.07999999999999999,0.001101271991834899,0.445852,0.0012490476372020375,0.00045599999999999997,0.00016637307474468338,0.7404999999999999,0.001649666632989828,0.5197959999999999,0.0017397930911462272,0.445396,0.0013278102274044976,0.6014823205595329,0.0021874493060642505,-0.42999170727999997,0.0011800908308819587,-0.48143646083502556,0.003406861556178116,-0.4813391774439732,0.003470882741094676,-0.08034762596562797,0.0015476605572473906,-0.24363307586912591,0.003175455545974823
-0.48,-0.48,-0.48,0.6375,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7568559052447887,0.821528,0.001179542284108566,0.07938,0.0020109201873769133,0.6357039999999999,0.002300843323653293,0.079208,0.0010472440021313046,0.47862400000000005,0.004098521684705344,0.00048400000000000006,0.0001013903348450926,0.742148,0.0028325112532874915,0.556496,0.0016921820233060032,0.47813999999999995,0.004063126874711144,0.6442621073010936,0.004377122216725865,-0.40749847720000004,0.0030797752216970933,-0.4781764316666055,0.004106807455831772,-0.4809989201050585,0.0022334885548316616,-0.07948846474131363,0.0021833989367468516,-0.236736853116722,0.007739856512300127
-0.48,-0.48,-0.48,0.675,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.821804,0.0023229464048918585,0.07916399999999998,0.0008140515954164062,0.673532,0.0008445827372140718,0.079908,0.0010754161985017737,0.5141519999999999,0.0020182467639017743,0.00041199999999999993,0.00013608820668963196,0.74264,0.0030791882047059046,0.5936239999999999,0.0015739377370150272,0.5137400000000001,0.0019977487329491486,0.6917772884680472,0.0015770788573508856,-0.38167530752,0.0009976939470131253,-0.4779719038900637,0.0026113740242261273,-0.4767704901947952,0.005163362274779995,-0.080781589308235,0.0017717465766813158,-0.21933951016295214,0.0020565466483152585
-0.48,-0.48,-0.48,0.7125,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.965774592184716,0.821184,0.0023258288845054583,0.079736,0.0006189345684319168,0.712536,0.001848372256879017,0.08074400000000001,0.00179824358750421,0.548436,0.00258319182408119,0.0004,5.477225575051661e-05,0.7414479999999999,0.0026291671685154915,0.631792,0.0033109394437228893,0.548036,0.0025741173244434646,0.7391435396667411,0.0025348025305698507,-0.35676587264000004,0.001648802299190865,-0.47949527869078484,0.004446352684110179,-0.48161208988207793,0.0035991553470996157,-0.08181685060983175,0.0004993102284120425,-0.2115465574636246,0.0018130419697948352
-0.48,-0.48,-0.48,0.75,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.820168,0.00208214312668462,0.08015599999999999,0.001183841205567706,0.750996,0.0035041518231948812,0.079392,0.0011863894807355685,0.58258,0.00449855532365667,0.000468,0.00011099549540409286,0.740012,0.0022266836326698784,0.6716040000000001,0.004349997701148821,0.5821120000000001,0.004577020865147928,0.7866174413870308,0.004187292405199682,-0.33250304759999993,0.002835902322660737,-0.48036629306050527,0.0028412939533900227,-0.48137527554817605,0.0037190979707653455,-0.0803109097875989,0.0014090825700064924,-0.20091725882378228,0.0012821725666003116
-0.48,-0.48,-0.48,0.7875,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.202848406434871,0.8202999999999999,0.0005941380311004973,0.07949200000000001,0.0013260920028414342,0.787212,0.0016752671428760572,0.080352,0.0017528605192655823,0.6161840000000001,0.002009447685310571,0.000424,5.366563145999495e-05,0.7408080000000001,0.0012061177388629986,0.7068599999999999,0.0022516216378424005,0.6157600000000001,0.001979040171396212,0.8312003891646247,0.002241503633849468,-0.30825866384,0.0015427848856974598,-0.4781122045532461,0.002423614806480713,-0.4819203198842419,0.0035318309420003953,-0.08109546805656379,0.001911580327085302,-0.18815764780371266,0.0035275802539381372
-0.48,-0.48,-0.48,0.825,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.8208599999999999,0.0022738953362017537,0.080868,0.0012750372543576917,0.8236760000000001,0.002318335609871887,0.079244,0.0007331302749170799,0.650732,0.00204061755358515,0.0004359999999999999,9.528903399657277e-05,0.739992,0.0026794253115174,0.744432,0.0017891674041296353,0.650296,0.0020771807817327585,0.8732972224965702,0.0016421198839534053,-0.28325544416000004,0.0016369023691557862,-0.478840568328781,0.0025834165548995892,-0.48047129315860004,0.0045780621698690545,-0.08110222604331185,0.0011098624743736362,-0.17373463457207322,0.003307317667310703
-0.48,-0.48,-0.48,0.8625,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.496691927743801,0.8192319999999998,0.0007501466523287375,0.080276,0.0011260905825021378,0.8622240000000001,0.0019421843372862586,0.07987999999999999,0.001153863076798976,0.6856,0.0021740745157422495,0.00037999999999999997,0.0001216552506059644,0.7389560000000001,0.0011483379293570418,0.7823439999999999,0.0022001090882044854,0.6852199999999999,0.002106608648990105,0.8758553966249452,0.0013398171168391567,-0.25796150383999994,0.0014570277704954904,-0.47994810924754294,0.0027763494156517647,-0.4775803170139046,0.005419169435286065,-0.08187846945840638,0.002128828776085371,-0.15653448530072298,0.0009543452662008742
-0.48,-0.48,-0.48,0.9,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8203799999999999,0.0018688499137170121,0.079788,0.0007581028953908568,0.8999120000000002,0.0012533634748148495,0.079604,0.000864684913711349,0.722668,0.0027370275848079997,0.000388,4.3817804600413284e-05,0.740592,0.0021692671573598507,0.820308,0.0013268458840422852,0.7222799999999999,0.002736238293716347,0.8804980545233796,0.002829897905126837,-0.23110645000000005,0.002290465061916576,-0.4798734950204886,0.002348931842158925,-0.4785117528272247,0.005117948227985163,-0.08130636580234432,0.0009245041113183648,-0.13541558497287162,0.0031064576039664667
-0.36,-0.36,-0.36,0.6,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.8214560000000001,0.0014179844851055575,0.07948,0.0008469946871143858,0.60006,0.001606673582281095,0.080348,0.0020081633399701353,0.45850799999999997,0.002408343829273569,0.0011279999999999999,0.00026966646065093076,0.741976,0.0012628855846829653,0.519712,0.002504100636955298,0.45738,0.0025436194683954036,0.6164327288341986,0.002661753445787769,-0.4186938377600001,0.0017098196977051998,-0.3605746627153613,0.005536068822326891,-0.3607662997910631,0.0049697364425140495,-0.07151947212536074,0.0032093866230801554,-0.1834387627660766,0.0028357715266832365
-0.36,-0.36,-0.36,0.6375,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7568559052447887,0.8201959999999999,0.000665642546717059,0.079164,0.001854907005755271,0.636076,0.0021126002934771914,0.079536,0.001005126857665245,0.488824,0.001267548815628029,0.0012,8.944271909999158e-05,0.7410319999999999,0.002326826164542596,0.55654,0.0016373759494996722,0.487624,0.0013473974914627134,0.6580428517765136,0.003768639639308608,-0.3975365357599999,0.0019218788487234046,-0.3600471329518146,0.004857291366992667,-0.3595211206904145,0.0026601515022926492,-0.06975017049887808,0.002401370782723335,-0.17796937210287675,0.004084310579232783
-0.36,-0.36,-0.36,0.675,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.820832,0.001413831673149263,0.08041200000000001,0.0006597878446894846,0.673212,0.00222137795073236,0.07965599999999999,0.0012533475176502292,0.520928,0.0014409441349337627,0.0011880000000000003,9.654014708917738e-05,0.74042,0.001063484837691677,0.5935560000000001,0.0012896045905625277,0.51974,0.0014515508947329596,0.7019540685902141,0.0021904340661364355,-0.37475525528000003,0.0012641023044940016,-0.36259929660557605,0.0025449616921000215,-0.36147921256352944,0.00441501715542204,-0.07085439634570699,0.0018129662538916924,-0.17604809801617613,0.0020188147889337086
-0.36,-0.36,-0.36,0.7125,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.965774592184716,0.820524,0.002822743346462807,0.079636,0.0010071146905889117,0.713448,0.000427223594854047,0.08013200000000001,0.0011764862940128122,0.556208,0.0024520032626405503,0.001112,0.0002594609797252759,0.740888,0.0030242552802301763,0.633316,0.0015107216818461692,0.555096,0.002423278770591586,0.7492319256231383,0.0019349464759997144,-0.34988989432000006,0.0013578057179391373,-0.3595682981819087,0.003008751123286613,-0.3615061681931223,0.005412479362303325,-0.07170928039816403,0.0026712440807839595,-0.16825411530052495,0.004366964958202039
-0.36,-0.36,-0.36,0.75,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.820796,0.0021804311500251603,0.080108,0.002128877638569209,0.750644,0.0005962214353744593,0.08036800000000001,0.0008085295294545528,0.5899479999999999,0.0014076647328110446,0.0012360000000000001,0.0001306904740216364,0.7406879999999999,0.0027350539299984982,0.670276,0.0008503411080266546,0.5887119999999999,0.0014192674166625316,0.7948215193633504,0.0015705825355207222,-0.32578692088,0.000760142409833291,-0.36122098008937586,0.004682405435829277,-0.35891511569890605,0.0013784836688290254,-0.0704925942777678,0.0006415261910489813,-0.15776960189332928,0.0019903187400044124
-0.36,-0.36,-0.36,0.7875,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.202848406434871,0.8187960000000001,0.0020174439273496665,0.08032,0.0008556868586112535,0.78772,0.002904823574677139,0.08064,0.0013086634403084725,0.621676,0.004011443630415368,0.001192,9.654014708917738e-05,0.738476,0.002749996363633944,0.70708,0.0038712013639179365,0.620484,0.0039935047264276595,0.8402181039140745,0.0032586830139403164,-0.3029047585599999,0.0023783490432429557,-0.3590564580256159,0.006103190221050139,-0.35878492678804286,0.004561554884490105,-0.07141344879802089,0.0016774307999419757,-0.1479770913015966,0.0025650961716552428
-0.36,-0.36,-0.36,0.825,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.8196159999999999,0.0012906897380858201,0.080412,0.0006163765083128989,0.8223880000000001,0.0018230523854239685,0.07989600000000001,0.0005987319934661942,0.65282,0.001958519849273909,0.0010960000000000002,0.00012361229712289952,0.739204,0.001398599299299145,0.742492,0.0022666098032083264,0.6517240000000001,0.002051458018093443,0.877464105783206,0.0018573590170919577,-0.28111989487999994,0.0015406466142852404,-0.36219319005362693,0.006640681524156556,-0.36572620360458385,0.0022571714232258754,-0.07227364611589933,0.001530743003981472,-0.1444124054745154,0.0024243015900537925
-0.36,-0.36,-0.36,0.8625,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.496691927743801,0.8205560000000001,0.0021038726197182465,0.080696,0.0021436604208689386,0.8615320000000001,0.00118182909085874,0.079264,0.0009019312612389039,0.690152,0.0013618076222433424,0.0010919999999999999,0.00012537942414925986,0.73986,0.0038185861257800965,0.782268,0.002031826764269028,0.6890599999999999,0.001274597975833972,0.8808544999944029,0.003081080595159284,-0.25430422864,0.001005187590626284,-0.3595292698625901,0.004308231851187234,-0.3619092449126085,0.0020900504225749203,-0.07207964978443053,0.0017000627109540615,-0.12663289237440695,0.002962934517421786
-0.36,-0.36,-0.36,0.9,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8205,0.0018645642922677532,0.08018399999999999,0.0013415960643949414,0.8995999999999998,0.001577212731371373,0.08053599999999998,0.0005793789778719984,0.7251000000000001,0.000770843693624035,0.00116,8.602325267042628e-05,0.740316,0.002414100246468667,0.819064,0.0018760810217045556,0.72394,0.0008186574375158238,0.8838663685935805,0.002308583319987561,-0.22907730999999992,0.0009257666518490699,-0.35923826336830533,0.004852370441799103,-0.3592284526893416,0.00512427957223771,-0.07167907310432448,0.001638448832018551,-0.11288554204572414,0.0024616004363309323
-0.24,-0.24,-0.24,0.6,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.819428,0.0010804258419715444,0.080492,0.0008393568966774521,0.600444,0.0018599677416557402,0.07992,0.001477227132163502,0.468464,0.0015858373182643954,0.0023559999999999996,0.00017686152775547314,0.738936,0.0011292829583412476,0.520524,0.002834021877120928,0.466108,0.00151489933658973,0.6307845629914703,0.002509030380885304,-0.40871996920000003,0.0012360655342880033,-0.24164217941824212,0.0035148421060491467,-0.24022596646015887,0.0011194833128116695,-0.05525580744764329,0.0024955949614823454,-0.12502983374754414,0.0024323005013969384
-0.24,-0.24,-0.24,0.6375,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7568559052447887,0.8196680000000001,0.0011402280473659361,0.080572,0.0008518920119357832,0.6384320000000001,0.0020329092453919614,0.079964,0.0014210840932189722,0.500472,0.002044729811001926,0.0023480000000000003,0.00022117866081518807,0.7390960000000002,0.0012386605669027907,0.5584680000000001,0.003159037828200274,0.49812399999999996,0.002153388028201126,0.6739654297766056,0.0031350651227181696,-0.3866798032,0.0014786271709603203,-0.24030830256329233,0.0030201202592756507,-0.24006490567022398,0.004128368816731192,-0.055474560848523494,0.0026243679901890816,-0.12359387160611039,0.004513893670449687
-0.24,-0.24,-0.24,0.675,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.82028,0.0014571890748973073,0.07968800000000001,0.0012047074333629696,0.674844,0.0015880428205813518,0.080728,0.0007722175859173365,0.5322479999999999,0.002573814290114981,0.002332,0.0001746997424153796,0.740592,0.0015062934641032022,0.594116,0.0014241067375726812,0.529916,0.002467606127403657,0.7155287567453246,0.0025042008854807792,-0.36479325015999997,0.0017457517630326,-0.24037753208444035,0.003946062118882391,-0.2380713199673648,0.002084970600239914,-0.05558887366762638,0.002122974690067989,-0.11850621698203612,0.0023657792648058974
-0.24,-0.24,-0.24,0.7125,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.965774592184716,0.81928,0.000951314879522008,0.080688,0.001495366175891376,0.712532,0.002920226018649912,0.079304,0.0018559849137317866,0.563288,0.002585830620903099,0.002192,0.0001646815108019111,0.7385919999999999,0.0020867965880746048,0.633228,0.0018448631385552302,0.561096,0.0024897148431095657,0.7596847844047017,0.003102302358837853,-0.3430271492,0.0019075999928930083,-0.2415355597959871,0.004976689140922625,-0.24122944000823104,0.002460968748101289,-0.0571500522088214,0.0023132954195609185,-0.11757799473410635,0.0008515084887662017
-0.24,-0.24,-0.24,0.75,0.08,0.82,0.08,AND,50000,5,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.8196639999999998,0.0022629361458070467,0.080344,0.0006984840728320147,0.7496560000000001,0.0027997642757918175,0.080328,0.000883809934318459,0.595716,0.0018810847934104286,0.002272,0.00018363006289820848,0.73932,0.002256900529487327,0.6693279999999999,0.0029242982064078527,0.593444,0.0019721257566392455,0.8026950228391755,0.003642666016684145,-0.32035915912,0.001539676302161407,-0.2405100372161773,0.001683000026850516,-0.23951675908768616,0.0030055056129051597,-0.056608244943456586,0.00213814468329512,-0.11255178715192318,0.0038652568508880944
